customer_id,gender,senior_citizen,tenure_months,contract_type,monthly_charges,total_charges,payment_method,avg_monthly_usage,usage_trend,support_tickets_last_3m,churn,high_value_customer,tenure_bucket_Mid,tenure_bucket_Long,support_intensity_Medium,support_intensity_High
CUST_3283,1,1,15,1,73.09,1096.35,3,232.1,1,1,0,0,True,False,False,False
CUST_3284,0,0,16,0,99.6,1593.6,3,312.3,2,2,0,1,True,False,True,False
CUST_3285,1,0,5,2,53.9,269.5,2,310.2,2,0,1,0,False,False,False,False
CUST_3286,0,0,43,0,71.04,3054.72,3,275.8,2,2,0,0,False,True,True,False
CUST_3287,0,0,24,0,41.14,987.36,1,390.3,2,2,0,0,True,False,True,False
CUST_3288,0,0,25,0,78.98,1974.5,0,256.1,0,1,0,0,True,False,False,False
CUST_3289,0,0,6,1,70.46,422.76,3,273.7,2,1,1,0,False,False,False,False
CUST_3290,0,0,3,0,134.66,403.98,3,180.4,1,1,0,1,False,False,False,False
CUST_3291,1,1,10,2,33.05,330.5,1,421.4,1,0,1,0,False,False,False,False
CUST_3292,0,0,14,0,93.44,1308.16,2,218.8,1,2,0,1,True,False,True,False
CUST_3293,1,0,10,0,57.19,571.9,3,158.9,0,2,0,0,False,False,True,False
CUST_3294,1,0,66,0,90.61,5980.26,1,178.6,2,2,0,1,False,True,True,False
CUST_3295,0,0,44,0,88.72,3903.68,2,319.7,0,1,1,0,False,True,False,False
CUST_3296,0,0,20,0,62.77,1255.4,3,290.5,1,2,0,0,True,False,True,False
CUST_3297,0,0,11,0,44.21,486.31,1,277.7,0,4,0,0,False,False,False,True
CUST_3298,0,0,8,0,43.59,348.72,1,400.5,0,0,1,0,False,False,False,False
CUST_3299,0,0,20,0,72.63,1452.6,3,201.6,0,1,1,0,True,False,False,False
CUST_3300,1,0,26,0,51.93,1350.18,1,349.5,2,3,1,0,True,False,True,False
CUST_3301,0,0,14,1,64.24,899.36,3,309.5,0,2,0,0,True,False,True,False
CUST_3302,0,0,28,0,38.96,1090.88,3,340.8,0,3,1,0,True,False,True,False
CUST_3303,1,0,13,0,82.7,1075.1,2,311.4,0,1,1,0,True,False,False,False
CUST_3304,1,0,7,0,47.68,333.76,0,225.1,1,0,0,0,False,False,False,False
CUST_3305,0,0,28,1,59.59,1668.52,3,77.5,2,2,0,0,True,False,True,False
CUST_3306,1,0,3,0,102.9,308.7,3,381.2,1,0,1,1,False,False,False,False
CUST_3307,0,0,5,1,73.71,368.55,2,299.1,0,2,0,0,False,False,True,False
CUST_3308,1,0,9,2,88.89,800.01,0,312.2,0,3,0,0,False,False,True,False
CUST_3309,1,0,12,0,46.12,553.44,0,297.0,2,1,0,0,False,False,False,False
CUST_3310,0,0,33,0,76.92,2538.36,1,151.8,0,2,0,0,True,False,True,False
CUST_3311,1,0,5,0,80.78,403.9,0,322.7,0,0,0,0,False,False,False,False
CUST_3312,1,0,16,0,45.86,733.76,0,303.0,2,2,0,0,True,False,True,False
CUST_3313,1,0,26,0,71.53,1859.78,1,292.8,2,1,0,0,True,False,False,False
CUST_3314,1,0,24,0,59.48,1427.52,0,471.6,2,2,1,0,True,False,True,False
CUST_3315,1,0,33,2,76.8,2534.4,2,312.2,0,3,1,0,True,False,True,False
CUST_3316,1,0,17,0,36.92,627.64,3,287.5,1,1,0,0,True,False,False,False
CUST_3317,0,1,12,0,43.76,525.12,2,284.8,0,2,0,0,False,False,True,False
CUST_3318,0,0,48,1,35.17,1688.16,0,192.9,2,2,0,0,False,True,True,False
CUST_3319,1,1,11,0,41.24,453.64,1,314.0,0,0,0,0,False,False,False,False
CUST_3320,0,0,10,0,54.36,543.6,2,327.1,1,3,1,0,False,False,True,False
CUST_3321,0,0,9,1,82.82,745.38,2,233.8,2,0,0,0,False,False,False,False
CUST_3322,0,0,9,0,72.3,650.7,3,374.4,0,2,0,0,False,False,True,False
CUST_3323,1,0,56,2,72.22,4044.32,1,348.7,2,1,0,0,False,True,False,False
CUST_3324,0,0,62,0,45.59,2826.58,2,288.5,2,1,1,0,False,True,False,False
CUST_3325,1,0,36,0,69.44,2499.84,0,382.9,0,0,0,0,True,False,False,False
CUST_3326,0,0,29,1,101.41,2940.89,3,261.5,2,2,0,1,True,False,True,False
CUST_3327,1,0,10,0,77.38,773.8,2,379.8,2,1,1,0,False,False,False,False
CUST_3328,1,1,14,0,90.27,1263.78,0,251.1,2,1,1,1,True,False,False,False
CUST_3329,0,1,4,0,57.37,229.48,2,458.0,0,0,1,0,False,False,False,False
CUST_3330,0,0,17,2,58.02,986.34,2,241.6,0,1,0,0,True,False,False,False
CUST_3331,1,0,6,1,83.04,498.24,1,284.3,1,1,1,0,False,False,False,False
CUST_3332,0,0,23,0,46.54,1070.42,2,213.4,0,2,0,0,True,False,True,False
CUST_3333,0,0,11,1,66.98,736.78,1,354.9,2,2,0,0,False,False,True,False
CUST_3334,0,0,24,1,74.67,1792.08,0,186.3,1,0,0,0,True,False,False,False
CUST_3335,1,0,9,2,60.24,542.16,1,288.3,0,2,0,0,False,False,True,False
CUST_3336,1,0,3,0,48.88,146.64,0,161.8,2,2,1,0,False,False,True,False
CUST_3337,0,1,8,2,53.74,429.92,1,353.7,2,1,0,0,False,False,False,False
CUST_3338,0,0,26,0,35.55,924.3,1,359.0,1,1,0,0,True,False,False,False
CUST_3339,0,0,27,2,76.93,2077.11,1,312.5,0,2,0,0,True,False,True,False
CUST_3340,1,0,25,0,90.86,2271.5,1,247.0,0,0,0,1,True,False,False,False
CUST_3341,1,0,23,0,57.38,1319.74,3,369.4,1,2,1,0,True,False,True,False
CUST_3342,0,0,20,2,138.44,2768.8,2,205.8,2,0,0,1,True,False,False,False
CUST_3343,0,0,32,2,51.04,1633.28,3,225.6,2,0,0,0,True,False,False,False
CUST_3344,0,0,1,0,51.46,51.46,0,369.1,1,3,0,0,False,False,True,False
CUST_3345,0,1,54,1,89.24,4818.96,0,354.5,0,1,0,0,False,True,False,False
CUST_3346,0,0,16,0,85.52,1368.32,2,354.9,0,2,0,0,True,False,True,False
CUST_3347,0,0,32,0,86.75,2776.0,0,529.8,0,0,0,0,True,False,False,False
CUST_3348,1,0,19,0,96.78,1838.82,0,317.1,1,4,0,1,True,False,False,True
CUST_3349,0,0,11,0,46.71,513.81,1,260.0,2,0,1,0,False,False,False,False
CUST_3350,1,0,15,1,79.32,1189.8,2,285.8,1,2,0,0,True,False,True,False
CUST_3351,0,0,7,0,35.02,245.14,1,90.1,2,1,0,0,False,False,False,False
CUST_3352,0,0,9,0,96.64,869.76,2,338.7,0,1,1,1,False,False,False,False
CUST_3353,1,1,28,2,94.89,2656.92,1,441.3,1,1,0,1,True,False,False,False
CUST_3354,1,0,23,0,96.09,2210.07,2,265.3,2,0,0,1,True,False,False,False
CUST_3355,1,0,3,1,68.68,206.04,0,431.1,2,1,0,0,False,False,False,False
CUST_3356,1,0,9,2,95.68,861.12,3,203.0,2,0,1,1,False,False,False,False
CUST_3357,0,0,16,0,74.2,1187.2,0,222.3,1,2,0,0,True,False,True,False
CUST_3358,1,0,19,0,104.58,1987.02,2,221.9,1,1,0,1,True,False,False,False
CUST_3359,0,0,69,1,62.28,4297.32,3,153.6,2,1,0,0,False,True,False,False
CUST_3360,1,0,23,0,61.93,1424.39,3,445.8,2,0,0,0,True,False,False,False
CUST_3361,0,0,2,0,80.69,161.38,1,351.5,0,1,0,0,False,False,False,False
CUST_3362,0,0,20,1,38.45,769.0,2,362.1,1,0,0,0,True,False,False,False
CUST_3363,0,0,6,2,64.08,384.48,1,227.6,1,1,1,0,False,False,False,False
CUST_3364,0,0,17,0,68.73,1168.41,2,379.7,0,2,1,0,True,False,True,False
CUST_3365,0,0,72,1,36.59,2634.48,0,249.2,1,2,0,0,False,True,True,False
CUST_3366,0,0,13,0,72.47,942.11,2,253.8,2,1,1,0,True,False,False,False
CUST_3367,1,0,37,0,82.37,3047.69,0,407.2,2,2,0,0,False,True,True,False
CUST_3368,0,0,20,0,90.91,1818.2,3,215.4,1,1,0,1,True,False,False,False
CUST_3369,1,0,53,0,32.55,1725.15,3,200.2,2,2,0,0,False,True,True,False
CUST_3370,1,0,30,2,95.33,2859.9,1,188.3,0,2,0,1,True,False,True,False
CUST_3371,0,0,41,0,20.0,820.0,3,285.4,2,0,0,0,False,True,False,False
CUST_3372,1,0,26,0,47.33,1230.58,3,506.2,2,2,0,0,True,False,True,False
CUST_3373,0,0,13,0,121.04,1573.52,0,274.0,2,3,0,1,True,False,True,False
CUST_3374,1,0,48,0,73.85,3544.8,2,170.0,0,1,0,0,False,True,False,False
CUST_3375,0,0,24,1,43.87,1052.88,0,237.5,1,0,0,0,True,False,False,False
CUST_3376,1,0,14,1,35.94,503.16,3,253.5,1,3,0,0,True,False,True,False
CUST_3377,0,0,11,2,38.34,421.74,2,304.7,1,2,1,0,False,False,True,False
CUST_3378,0,0,24,1,46.32,1111.68,3,336.3,2,1,0,0,True,False,False,False
CUST_3379,0,0,43,0,94.36,4057.48,3,90.5,2,1,0,1,False,True,False,False
CUST_3380,0,0,27,0,83.7,2259.9,0,177.6,2,1,1,0,True,False,False,False
CUST_3381,1,0,14,1,96.69,1353.66,2,170.1,2,0,0,1,True,False,False,False
CUST_3382,0,0,27,0,43.54,1175.58,0,402.0,0,0,0,0,True,False,False,False
CUST_3383,1,0,35,2,20.17,705.95,1,198.5,2,1,0,0,True,False,False,False
CUST_3384,1,1,4,2,85.98,343.92,1,328.0,0,1,0,0,False,False,False,False
CUST_3385,1,0,6,2,68.4,410.4,1,346.6,2,1,1,0,False,False,False,False
CUST_3386,0,0,32,0,50.1,1603.2,1,249.5,2,1,1,0,True,False,False,False
CUST_3387,1,1,6,0,94.89,569.34,0,57.2,0,2,1,1,False,False,True,False
CUST_3388,1,0,17,2,102.47,1741.99,1,417.2,0,1,0,1,True,False,False,False
CUST_3389,1,0,21,1,113.09,2374.89,0,431.0,0,0,1,1,True,False,False,False
CUST_3390,0,0,8,1,44.22,353.76,2,297.9,0,2,0,0,False,False,True,False
CUST_3391,0,0,17,0,100.73,1712.41,2,231.6,2,0,1,1,True,False,False,False
CUST_3392,1,0,22,2,79.74,1754.28,0,479.5,0,2,0,0,True,False,True,False
CUST_3393,0,1,44,1,54.43,2394.92,2,228.5,0,2,0,0,False,True,True,False
CUST_3394,0,0,41,0,100.24,4109.84,1,379.5,1,1,0,1,False,True,False,False
CUST_3395,1,0,24,2,47.87,1148.88,0,150.5,2,3,0,0,True,False,True,False
CUST_3396,1,0,12,0,54.31,651.72,3,345.9,2,0,1,0,False,False,False,False
CUST_3397,0,0,42,1,92.58,3888.36,2,170.1,1,2,0,1,False,True,True,False
CUST_3398,1,0,43,0,54.62,2348.66,1,337.9,2,1,0,0,False,True,False,False
CUST_3399,0,1,10,1,80.16,801.6,1,300.4,1,2,0,0,False,False,True,False
CUST_3400,0,1,23,0,57.53,1323.19,3,263.4,1,2,0,0,True,False,True,False
CUST_3401,0,0,14,0,74.34,1040.76,1,260.6,2,1,0,0,True,False,False,False
CUST_3402,0,1,25,1,76.16,1904.0,0,408.4,1,0,0,0,True,False,False,False
CUST_3403,0,0,10,0,46.04,460.4,2,291.5,0,0,0,0,False,False,False,False
CUST_3404,0,0,34,2,75.19,2556.46,0,339.5,0,1,0,0,True,False,False,False
CUST_3405,1,0,25,0,56.85,1421.25,0,584.7,0,0,0,0,True,False,False,False
CUST_3406,1,0,10,2,46.09,460.9,2,174.9,0,3,1,0,False,False,True,False
CUST_3407,0,0,32,0,42.15,1348.8,1,223.0,0,0,0,0,True,False,False,False
CUST_3408,0,0,12,1,42.43,509.16,3,134.9,2,0,0,0,False,False,False,False
CUST_3409,0,0,3,0,54.83,164.49,3,130.2,1,3,1,0,False,False,True,False
CUST_3410,1,0,8,0,84.36,674.88,1,490.6,2,1,1,0,False,False,False,False
CUST_3411,0,0,37,1,35.9,1328.3,0,258.1,0,1,0,0,False,True,False,False
CUST_3412,1,1,57,0,72.09,4109.13,2,50.0,2,2,0,0,False,True,True,False
CUST_3413,0,0,58,2,79.37,4603.46,2,271.7,2,0,0,0,False,True,False,False
CUST_3414,0,0,12,0,95.01,1140.12,0,250.6,1,1,0,1,False,False,False,False
CUST_3415,1,0,17,2,56.37,958.29,1,195.1,1,0,0,0,True,False,False,False
CUST_3416,1,0,14,0,74.07,1036.98,1,255.9,1,3,0,0,True,False,True,False
CUST_3417,0,0,19,1,41.12,781.28,0,315.8,0,1,0,0,True,False,False,False
CUST_3418,0,0,5,0,37.45,187.25,1,259.0,2,1,1,0,False,False,False,False
CUST_3419,0,0,13,0,79.06,1027.78,3,385.2,2,2,0,0,True,False,True,False
CUST_3420,1,0,23,0,121.72,2799.56,3,293.8,1,2,1,1,True,False,True,False
CUST_3421,1,0,37,0,86.51,3200.87,2,301.3,1,2,0,0,False,True,True,False
CUST_3422,1,0,24,1,39.61,950.64,1,280.8,2,2,0,0,True,False,True,False
CUST_3423,1,0,16,1,41.8,668.8,0,176.6,1,1,0,0,True,False,False,False
CUST_3424,1,0,8,2,85.4,683.2,3,180.6,0,0,1,0,False,False,False,False
CUST_3425,1,0,39,0,88.02,3432.78,2,312.1,0,1,0,0,False,True,False,False
CUST_3426,0,0,5,0,71.37,356.85,1,224.2,1,2,0,0,False,False,True,False
CUST_3427,0,0,6,0,64.73,388.38,0,359.8,0,1,0,0,False,False,False,False
CUST_3428,1,1,30,2,83.06,2491.8,1,266.5,2,0,0,0,True,False,False,False
CUST_3429,0,0,33,0,44.22,1459.26,2,222.7,0,1,1,0,True,False,False,False
CUST_3430,0,0,1,1,95.69,95.69,1,325.9,0,3,1,1,False,False,True,False
CUST_3431,1,0,16,0,78.84,1261.44,1,302.7,2,1,1,0,True,False,False,False
CUST_3432,0,0,2,0,49.84,99.68,2,134.3,2,2,1,0,False,False,True,False
CUST_3433,1,0,17,1,67.89,1154.13,1,118.0,1,2,0,0,True,False,True,False
CUST_3434,1,1,14,0,150.0,2100.0,1,357.1,0,0,0,1,True,False,False,False
CUST_3435,0,1,49,0,62.66,3070.34,0,225.7,2,1,0,0,False,True,False,False
CUST_3436,1,0,27,1,84.08,2270.16,3,315.2,2,1,0,0,True,False,False,False
CUST_3437,1,0,27,0,90.86,2453.22,0,323.2,2,0,1,1,True,False,False,False
CUST_3438,1,0,44,0,74.81,3291.64,2,420.3,2,2,1,0,False,True,True,False
CUST_3439,1,0,45,1,59.95,2697.75,3,465.0,0,0,0,0,False,True,False,False
CUST_3440,1,0,22,0,51.8,1139.6,1,185.6,0,1,1,0,True,False,False,False
CUST_3441,1,0,11,0,65.63,721.93,1,285.1,2,3,1,0,False,False,True,False
CUST_3442,1,0,36,1,66.43,2391.48,2,287.6,2,2,0,0,True,False,True,False
CUST_3443,1,0,34,1,101.88,3463.92,0,451.9,1,0,0,1,True,False,False,False
CUST_3444,0,0,30,0,110.0,3300.0,0,156.1,1,3,1,1,True,False,True,False
CUST_3445,0,0,22,1,115.28,2536.16,3,443.6,2,3,1,1,True,False,True,False
CUST_3446,0,0,17,0,61.23,1040.91,1,356.3,0,2,1,0,True,False,True,False
CUST_3447,1,0,45,0,96.24,4330.8,0,245.1,2,2,1,1,False,True,True,False
CUST_3448,1,1,14,1,76.98,1077.72,1,387.2,2,3,1,0,True,False,True,False
CUST_3449,0,0,11,1,43.03,473.33,1,262.5,0,1,1,0,False,False,False,False
CUST_3450,0,0,16,2,32.9,526.4,1,138.4,0,2,0,0,True,False,True,False
CUST_3451,0,0,9,1,61.93,557.37,3,312.1,1,1,0,0,False,False,False,False
CUST_3452,1,0,35,0,66.45,2325.75,2,273.6,1,1,1,0,True,False,False,False
CUST_3453,0,0,22,0,47.65,1048.3,1,251.5,1,3,1,0,True,False,True,False
CUST_3454,0,0,3,2,100.91,302.73,2,220.9,2,0,0,1,False,False,False,False
CUST_3455,1,1,27,2,107.19,2894.13,2,361.5,0,1,0,1,True,False,False,False
CUST_3456,0,0,16,0,65.33,1045.28,3,298.5,0,0,0,0,True,False,False,False
CUST_3457,1,0,20,0,108.26,2165.2,0,252.5,1,1,1,1,True,False,False,False
CUST_3458,1,0,24,1,80.64,1935.36,2,239.3,2,0,0,0,True,False,False,False
CUST_3459,1,1,13,1,20.95,272.35,2,254.0,1,1,0,0,True,False,False,False
CUST_3460,0,0,11,0,20.0,220.0,2,241.7,1,2,0,0,False,False,True,False
CUST_3461,0,1,30,1,78.53,2355.9,0,259.3,1,0,0,0,True,False,False,False
CUST_3462,1,1,7,0,66.14,462.98,1,372.7,0,2,1,0,False,False,True,False
CUST_3463,0,0,8,0,46.7,373.6,1,262.9,2,1,1,0,False,False,False,False
CUST_3464,0,0,10,0,80.92,809.2,3,315.3,0,0,0,0,False,False,False,False
CUST_3465,0,1,38,0,124.72,4739.36,1,261.5,0,3,1,1,False,True,True,False
CUST_3466,0,0,46,2,71.78,3301.88,1,122.6,0,4,1,0,False,True,False,True
CUST_3467,1,0,10,0,59.4,594.0,1,321.8,0,1,1,0,False,False,False,False
CUST_3468,0,0,9,0,52.48,472.32,3,228.4,1,2,0,0,False,False,True,False
CUST_3469,1,0,21,2,40.38,847.98,3,366.7,0,1,0,0,True,False,False,False
CUST_3470,1,0,16,0,90.36,1445.76,1,465.5,2,1,0,1,True,False,False,False
CUST_3471,0,0,35,1,59.33,2076.55,1,233.9,0,1,0,0,True,False,False,False
CUST_3472,1,0,28,1,66.57,1863.96,2,390.5,0,0,0,0,True,False,False,False
CUST_3473,0,0,60,0,59.78,3586.8,0,258.8,0,1,0,0,False,True,False,False
CUST_3474,0,0,9,0,110.11,990.99,3,269.2,0,0,1,1,False,False,False,False
CUST_3475,1,1,35,2,34.5,1207.5,0,337.8,2,1,0,0,True,False,False,False
CUST_3476,1,0,14,1,87.14,1219.96,1,103.3,0,2,0,0,True,False,True,False
CUST_3477,1,0,8,0,91.76,734.08,1,127.6,2,0,0,1,False,False,False,False
CUST_3478,1,0,14,2,51.55,721.7,1,305.7,2,1,0,0,True,False,False,False
CUST_3479,0,0,15,0,85.15,1277.25,1,50.0,0,0,1,0,True,False,False,False
CUST_3480,0,1,43,0,65.76,2827.68,3,408.5,2,2,0,0,False,True,True,False
CUST_3481,0,0,4,1,90.36,361.44,1,433.5,1,0,1,1,False,False,False,False
CUST_3482,1,0,10,1,45.77,457.7,0,335.4,0,1,1,0,False,False,False,False
CUST_3483,1,1,21,0,76.74,1611.54,2,286.9,1,1,0,0,True,False,False,False
CUST_3484,1,1,8,0,71.81,574.48,2,410.9,2,2,1,0,False,False,True,False
CUST_3485,0,0,56,1,83.55,4678.8,0,253.5,2,2,0,0,False,True,True,False
CUST_3486,1,0,62,1,20.0,1240.0,0,262.3,0,1,0,0,False,True,False,False
CUST_3487,0,0,19,2,52.04,988.76,2,286.3,0,1,1,0,True,False,False,False
CUST_3488,1,0,30,0,84.64,2539.2,3,217.2,2,0,0,0,True,False,False,False
CUST_3489,0,0,50,1,113.78,5689.0,0,429.2,2,2,0,1,False,True,True,False
CUST_3490,0,0,17,0,96.19,1635.23,3,426.1,0,1,1,1,True,False,False,False
CUST_3491,1,0,29,2,80.09,2322.61,2,205.9,2,1,0,0,True,False,False,False
CUST_3492,1,0,7,0,48.81,341.67,3,225.0,2,2,1,0,False,False,True,False
CUST_3493,0,0,3,1,77.46,232.38,2,265.1,1,0,0,0,False,False,False,False
CUST_3494,0,1,38,2,84.64,3216.32,1,420.2,0,0,0,0,False,True,False,False
CUST_3495,1,0,18,2,114.52,2061.36,3,264.6,2,1,0,1,True,False,False,False
CUST_3496,1,1,61,1,47.87,2920.07,3,315.7,0,2,1,0,False,True,True,False
CUST_3497,0,1,12,1,60.53,726.36,3,193.3,1,3,0,0,False,False,True,False
CUST_3498,1,0,6,2,120.26,721.56,1,452.2,2,1,1,1,False,False,False,False
CUST_3499,0,0,35,2,65.03,2276.05,1,183.1,2,1,0,0,True,False,False,False
CUST_3500,0,0,57,1,82.26,4688.82,1,258.8,1,1,0,0,False,True,False,False
CUST_3501,1,0,7,1,43.52,304.64,0,129.4,0,2,1,0,False,False,True,False
CUST_3502,1,0,9,0,61.44,552.96,2,423.5,0,0,1,0,False,False,False,False
CUST_3503,1,0,49,0,78.13,3828.37,0,296.9,1,2,1,0,False,True,True,False
CUST_3504,1,1,72,0,60.49,4355.28,3,477.9,2,0,0,0,False,True,False,False
CUST_3505,1,0,29,0,74.53,2161.37,2,201.9,2,1,0,0,True,False,False,False
CUST_3506,0,0,11,1,76.39,840.29,0,404.9,2,1,0,0,False,False,False,False
CUST_3507,0,0,46,0,71.77,3301.42,1,339.3,2,0,0,0,False,True,False,False
CUST_3508,1,0,16,0,51.26,820.16,0,220.7,2,1,0,0,True,False,False,False
CUST_3509,1,1,11,0,90.71,997.81,1,234.1,1,1,1,1,False,False,False,False
CUST_3510,1,0,13,0,74.53,968.89,0,354.8,1,1,0,0,True,False,False,False
CUST_3511,0,0,32,0,53.36,1707.52,1,296.2,0,0,1,0,True,False,False,False
CUST_3512,1,0,20,2,49.87,997.4,0,231.6,0,0,0,0,True,False,False,False
CUST_3513,1,0,28,1,44.24,1238.72,3,474.8,0,1,0,0,True,False,False,False
CUST_3514,0,0,36,0,100.12,3604.32,2,304.4,0,2,0,1,True,False,True,False
CUST_3515,0,0,16,0,52.17,834.72,0,262.5,1,5,1,0,True,False,False,True
CUST_3516,1,0,39,1,47.25,1842.75,0,191.8,1,0,0,0,False,True,False,False
CUST_3517,1,1,20,1,45.27,905.4,2,248.0,2,3,0,0,True,False,True,False
CUST_3518,1,1,13,0,20.27,263.51,3,85.7,2,0,1,0,True,False,False,False
CUST_3519,0,0,5,0,125.09,625.45,3,300.2,2,0,1,1,False,False,False,False
CUST_3520,1,0,16,0,72.22,1155.52,1,373.3,0,1,1,0,True,False,False,False
CUST_3521,1,0,52,0,47.86,2488.72,3,443.5,1,1,0,0,False,True,False,False
CUST_3522,1,0,34,0,61.4,2087.6,2,258.2,0,1,0,0,True,False,False,False
CUST_3523,0,0,27,1,38.58,1041.66,0,347.9,1,1,0,0,True,False,False,False
CUST_3524,0,0,7,2,74.61,522.27,2,265.4,2,1,0,0,False,False,False,False
CUST_3525,1,0,13,0,66.21,860.73,1,121.0,2,1,1,0,True,False,False,False
CUST_3526,1,0,31,1,97.84,3033.04,0,95.7,2,1,0,1,True,False,False,False
CUST_3527,0,0,37,2,52.52,1943.24,1,289.1,0,1,0,0,False,True,False,False
CUST_3528,0,0,35,1,79.04,2766.4,1,97.4,2,3,0,0,True,False,True,False
CUST_3529,0,0,24,1,70.46,1691.04,3,274.5,0,1,0,0,True,False,False,False
CUST_3530,0,0,10,2,48.58,485.8,0,257.2,0,2,1,0,False,False,True,False
CUST_3531,0,1,37,0,78.99,2922.63,1,123.9,0,3,0,0,False,True,True,False
CUST_3532,0,0,13,0,67.99,883.87,1,50.0,0,2,1,0,True,False,True,False
CUST_3533,0,0,37,2,94.89,3510.93,1,226.3,2,2,0,1,False,True,True,False
CUST_3534,0,0,16,0,80.06,1280.96,2,446.7,0,0,0,0,True,False,False,False
CUST_3535,0,0,59,1,58.02,3423.18,1,324.8,2,3,0,0,False,True,True,False
CUST_3536,1,0,14,2,92.22,1291.08,3,225.2,2,2,0,1,True,False,True,False
CUST_3537,1,0,14,0,77.24,1081.36,3,218.1,1,0,0,0,True,False,False,False
CUST_3538,1,1,18,0,56.99,1025.82,0,333.0,1,2,0,0,True,False,True,False
CUST_3539,0,0,10,0,93.67,936.7,1,306.9,2,1,1,1,False,False,False,False
CUST_3540,1,1,9,0,91.68,825.12,0,365.2,2,0,1,1,False,False,False,False
CUST_3541,0,0,10,0,47.4,474.0,0,474.4,2,0,0,0,False,False,False,False
CUST_3542,0,0,47,0,51.81,2435.07,3,408.7,2,3,0,0,False,True,True,False
CUST_3543,1,0,9,0,73.1,657.9,1,406.5,1,1,0,0,False,False,False,False
CUST_3544,0,0,14,0,61.16,856.24,3,285.9,2,1,1,0,True,False,False,False
CUST_3545,1,0,72,0,61.93,4458.96,2,72.0,2,1,0,0,False,True,False,False
CUST_3546,1,0,38,1,50.14,1905.32,1,83.3,1,1,0,0,False,True,False,False
CUST_3547,1,0,38,2,74.31,2823.78,1,344.7,2,1,0,0,False,True,False,False
CUST_3548,0,0,70,1,75.56,5289.2,0,240.0,2,1,0,0,False,True,False,False
CUST_3549,1,0,18,0,34.2,615.6,0,460.2,2,0,0,0,True,False,False,False
CUST_3550,0,0,3,2,60.34,181.02,3,442.4,0,1,0,0,False,False,False,False
CUST_3551,1,1,35,0,55.92,1957.2,2,308.1,1,0,0,0,True,False,False,False
CUST_3552,1,0,16,0,76.92,1230.72,3,247.5,1,0,1,0,True,False,False,False
CUST_3553,1,0,72,0,84.29,6068.88,2,204.6,2,3,0,0,False,True,True,False
CUST_3554,0,0,2,0,88.09,176.18,1,457.2,0,0,1,0,False,False,False,False
CUST_3555,0,0,9,0,60.74,546.66,0,312.6,2,0,1,0,False,False,False,False
CUST_3556,0,0,12,0,83.38,1000.56,0,225.7,2,1,0,0,False,False,False,False
CUST_3557,1,0,18,0,32.49,584.82,1,287.0,2,0,0,0,True,False,False,False
CUST_3558,1,0,6,0,103.3,619.8,2,272.4,2,2,1,1,False,False,True,False
CUST_3559,0,0,26,0,52.63,1368.38,3,476.3,0,2,0,0,True,False,True,False
CUST_3560,0,0,12,1,36.32,435.84,1,317.2,0,3,0,0,False,False,True,False
CUST_3561,0,0,40,0,52.78,2111.2,0,301.6,0,1,1,0,False,True,False,False
CUST_3562,0,1,50,0,106.16,5308.0,2,163.2,2,0,0,1,False,True,False,False
CUST_3563,0,0,15,2,85.87,1288.05,3,346.3,2,1,0,0,True,False,False,False
CUST_3564,0,1,29,0,114.76,3328.04,1,304.3,2,2,0,1,True,False,True,False
CUST_3565,1,0,20,0,77.53,1550.6,0,353.0,2,1,0,0,True,False,False,False
CUST_3566,0,0,18,0,103.93,1870.74,2,305.3,2,3,0,1,True,False,True,False
CUST_3567,1,1,5,1,61.05,305.25,3,265.4,1,1,1,0,False,False,False,False
CUST_3568,1,1,18,1,37.32,671.76,1,305.0,1,0,0,0,True,False,False,False
CUST_3569,0,0,37,0,79.15,2928.55,3,222.7,1,1,0,0,False,True,False,False
CUST_3570,0,0,26,0,71.86,1868.36,1,315.4,0,1,0,0,True,False,False,False
CUST_3571,1,0,9,0,82.51,742.59,2,429.1,1,0,0,0,False,False,False,False
CUST_3572,0,0,5,1,90.81,454.05,0,388.2,0,2,1,1,False,False,True,False
CUST_3573,0,0,17,2,80.06,1361.02,1,270.8,2,0,0,0,True,False,False,False
CUST_3574,1,0,10,1,67.63,676.3,1,279.1,1,0,0,0,False,False,False,False
CUST_3575,1,1,11,0,68.77,756.47,2,358.5,0,1,1,0,False,False,False,False
CUST_3576,1,0,10,0,82.04,820.4,2,337.3,2,1,1,0,False,False,False,False
CUST_3577,0,0,20,0,33.42,668.4,0,299.9,2,3,0,0,True,False,True,False
CUST_3578,1,0,30,1,52.45,1573.5,2,244.3,2,0,0,0,True,False,False,False
CUST_3579,0,0,10,0,122.47,1224.7,3,211.2,2,0,1,1,False,False,False,False
CUST_3580,1,0,10,0,58.07,580.7,3,209.9,2,1,0,0,False,False,False,False
CUST_3581,1,0,6,1,86.94,521.64,0,283.8,2,2,0,0,False,False,True,False
CUST_3582,1,0,22,0,60.15,1323.3,0,333.7,2,2,1,0,True,False,True,False
CUST_3583,0,1,36,1,64.89,2336.04,2,128.2,2,1,0,0,True,False,False,False
CUST_3584,0,0,18,1,20.0,360.0,3,373.1,1,0,0,0,True,False,False,False
CUST_3585,1,0,30,0,85.59,2567.7,2,193.4,0,0,1,0,True,False,False,False
CUST_3586,1,0,44,2,56.58,2489.52,0,231.5,0,3,0,0,False,True,True,False
