customer_id,gender,senior_citizen,tenure_months,contract_type,monthly_charges,total_charges,payment_method,avg_monthly_usage,usage_trend,support_tickets_last_3m,churn,high_value_customer,tenure_bucket_Mid,tenure_bucket_Long,support_intensity_Medium,support_intensity_High,churn_probability,risk_segment,revenue_at_risk
CUST_1480,0,0,20,2,71.08,1421.6,3,390.7,1,4,0,0,True,False,False,True,0.12,Low,8.53
CUST_1481,1,0,16,1,75.22,1203.52,0,145.8,0,3,1,0,True,False,True,False,0.23,Low,17.3
CUST_1482,1,0,4,0,42.27,169.08,1,528.0,2,1,1,0,False,False,False,False,0.52,Medium,21.98
CUST_1483,0,0,4,0,86.14,344.56,3,311.2,2,2,1,0,False,False,True,False,0.49,Medium,42.21
CUST_1484,1,0,6,2,75.73,454.38,1,454.5,1,0,0,0,False,False,False,False,0.21,Low,15.9
CUST_1485,1,0,25,0,47.93,1198.25,3,286.1,0,0,0,0,True,False,False,False,0.33,Medium,15.82
CUST_1486,1,0,49,0,76.24,3735.76,3,287.1,0,2,0,0,False,True,True,False,0.34,Medium,25.92
CUST_1487,1,1,44,0,96.06,4226.64,0,262.4,1,0,0,1,False,True,False,False,0.44,Medium,42.27
CUST_1488,1,0,30,2,121.69,3650.7,3,506.6,2,1,0,1,True,False,False,False,0.11,Low,13.39
CUST_1489,1,0,13,1,32.18,418.34,2,438.8,0,4,0,0,True,False,False,True,0.32,Medium,10.3
CUST_1490,1,0,9,1,41.39,372.51,3,294.2,0,1,0,0,False,False,False,False,0.5,Medium,20.7
CUST_1491,1,0,22,0,67.5,1485.0,1,267.9,1,0,0,0,True,False,False,False,0.25,Low,16.88
CUST_1492,1,0,13,1,75.76,984.88,2,374.5,0,1,0,0,True,False,False,False,0.2,Low,15.15
CUST_1493,1,0,5,0,112.03,560.15,0,113.6,2,0,1,1,False,False,False,False,0.7,High,78.42
CUST_1494,0,0,8,0,100.71,805.68,2,82.6,2,1,1,1,False,False,False,False,0.72,High,72.51
CUST_1495,0,1,15,2,20.0,300.0,2,196.4,0,1,0,0,True,False,False,False,0.11,Low,2.2
CUST_1496,1,0,48,0,59.43,2852.64,2,337.6,2,0,1,0,False,True,False,False,0.19,Low,11.29
CUST_1497,0,0,3,0,32.03,96.09,2,406.1,1,1,1,0,False,False,False,False,0.61,High,19.54
CUST_1498,0,0,6,2,37.37,224.22,2,175.6,2,2,1,0,False,False,True,False,0.17,Low,6.35
CUST_1499,1,0,16,0,84.59,1353.44,1,453.8,1,0,0,0,True,False,False,False,0.25,Low,21.15
CUST_1500,1,0,10,1,73.5,735.0,2,246.4,2,1,1,0,False,False,False,False,0.31,Medium,22.78
CUST_1501,1,0,27,1,111.49,3010.23,1,342.7,2,3,1,1,True,False,True,False,0.25,Low,27.87
CUST_1502,0,0,16,2,34.8,556.8,1,246.0,0,3,0,0,True,False,True,False,0.12,Low,4.18
CUST_1503,0,0,5,2,69.37,346.85,1,288.3,0,1,1,0,False,False,False,False,0.31,Medium,21.5
CUST_1504,1,0,13,1,56.48,734.24,0,480.6,2,3,0,0,True,False,True,False,0.13,Low,7.34
CUST_1505,1,0,22,0,109.34,2405.48,2,246.4,0,2,0,1,True,False,True,False,0.57,Medium,62.32
CUST_1506,1,0,32,0,47.55,1521.6,3,205.9,1,3,0,0,True,False,True,False,0.32,Medium,15.22
CUST_1507,0,0,6,2,75.41,452.46,0,366.7,2,3,0,0,False,False,True,False,0.2,Low,15.08
CUST_1508,0,1,24,0,35.22,845.28,3,397.4,2,2,0,0,True,False,True,False,0.22,Low,7.75
CUST_1509,0,1,15,1,106.19,1592.85,2,149.2,2,0,1,1,True,False,False,False,0.19,Low,20.18
CUST_1510,0,0,44,0,115.93,5100.92,2,336.7,0,4,1,1,False,True,False,True,0.68,High,78.83
CUST_1511,1,0,13,0,52.57,683.41,3,353.7,2,1,0,0,True,False,False,False,0.21,Low,11.04
CUST_1512,1,0,5,0,49.57,247.85,1,474.5,2,2,0,0,False,False,True,False,0.52,Medium,25.78
CUST_1513,1,0,11,0,76.6,842.6,2,259.8,2,2,1,0,False,False,True,False,0.5,Medium,38.3
CUST_1514,1,0,3,2,49.56,148.68,3,434.7,1,1,0,0,False,False,False,False,0.23,Low,11.4
CUST_1515,0,0,3,2,98.66,295.98,0,316.1,0,1,1,1,False,False,False,False,0.55,Medium,54.26
CUST_1516,0,0,27,0,81.41,2198.07,3,270.1,1,1,0,0,True,False,False,False,0.26,Low,21.17
CUST_1517,1,0,25,1,101.68,2542.0,0,225.7,2,1,1,1,True,False,False,False,0.23,Low,23.39
CUST_1518,1,0,28,1,42.98,1203.44,0,349.7,2,2,0,0,True,False,True,False,0.11,Low,4.73
CUST_1519,0,1,12,2,35.61,427.32,2,183.2,2,0,0,0,False,False,False,False,0.15,Low,5.34
CUST_1520,1,0,8,2,79.13,633.04,0,190.8,1,0,0,0,False,False,False,False,0.21,Low,16.62
CUST_1521,0,0,72,0,112.24,8081.28,2,360.5,2,2,1,1,False,True,True,False,0.34,Medium,38.16
CUST_1522,1,0,22,0,46.61,1025.42,3,484.7,0,0,0,0,True,False,False,False,0.34,Medium,15.85
CUST_1523,1,0,7,1,81.53,570.71,1,158.1,0,0,0,0,False,False,False,False,0.46,Medium,37.5
CUST_1524,1,0,52,2,53.44,2778.88,0,226.8,2,3,0,0,False,True,True,False,0.06,Low,3.21
CUST_1525,1,0,47,1,96.47,4534.09,2,329.3,2,1,0,1,False,True,False,False,0.22,Low,21.22
CUST_1526,1,1,31,2,47.9,1484.9,1,244.7,1,1,0,0,True,False,False,False,0.08,Low,3.83
CUST_1527,1,0,17,2,76.88,1306.96,0,112.0,0,3,1,0,True,False,True,False,0.12,Low,9.23
CUST_1528,1,0,9,1,98.02,882.18,3,214.5,1,1,0,1,False,False,False,False,0.63,High,61.75
CUST_1529,0,0,13,2,36.39,473.07,0,349.0,1,1,0,0,True,False,False,False,0.08,Low,2.91
CUST_1530,0,0,43,0,85.06,3657.58,3,272.0,2,1,0,0,False,True,False,False,0.19,Low,16.16
CUST_1531,0,0,10,0,61.06,610.6,3,336.7,2,1,1,0,False,False,False,False,0.5,Medium,30.53
CUST_1532,0,1,6,1,91.18,547.08,3,163.6,1,0,1,1,False,False,False,False,0.59,Medium,53.8
CUST_1533,0,1,30,0,79.22,2376.6,3,333.6,1,1,0,0,True,False,False,False,0.27,Low,21.39
CUST_1534,1,0,19,0,59.56,1131.64,2,90.5,0,3,0,0,True,False,True,False,0.39,Medium,23.23
CUST_1535,1,0,11,1,67.66,744.26,2,378.1,0,4,1,0,False,False,False,True,0.64,High,43.3
CUST_1536,0,0,12,0,24.06,288.72,2,436.8,2,0,1,0,False,False,False,False,0.49,Medium,11.79
CUST_1537,1,0,2,2,91.75,183.5,1,160.7,2,2,1,1,False,False,True,False,0.35,Medium,32.11
CUST_1538,0,1,12,2,117.5,1410.0,3,242.8,2,0,0,1,False,False,False,False,0.3,Low,35.25
CUST_1539,0,0,40,0,56.41,2256.4,0,151.8,2,2,0,0,False,True,True,False,0.21,Low,11.85
CUST_1540,1,0,8,0,69.05,552.4,1,309.2,0,1,1,0,False,False,False,False,0.69,High,47.64
CUST_1541,1,0,72,1,109.31,7870.32,1,315.3,0,2,0,1,False,True,True,False,0.34,Medium,37.17
CUST_1542,1,0,19,0,25.14,477.66,1,166.2,1,3,0,0,True,False,True,False,0.33,Medium,8.3
CUST_1543,0,1,5,0,82.59,412.95,1,242.1,1,0,1,0,False,False,False,False,0.56,Medium,46.25
CUST_1544,1,0,23,1,111.84,2572.32,0,407.7,2,1,0,1,True,False,False,False,0.23,Low,25.72
CUST_1545,0,0,8,1,54.25,434.0,3,355.6,0,2,0,0,False,False,True,False,0.49,Medium,26.58
CUST_1546,0,0,31,0,56.45,1749.95,0,319.6,2,1,0,0,True,False,False,False,0.22,Low,12.42
CUST_1547,0,0,45,2,103.21,4644.45,3,409.8,2,1,0,1,False,True,False,False,0.11,Low,11.35
CUST_1548,1,0,35,1,42.72,1495.2,1,480.5,2,1,0,0,True,False,False,False,0.12,Low,5.13
CUST_1549,1,0,35,0,91.55,3204.25,1,313.8,0,2,1,1,True,False,True,False,0.58,Medium,53.1
CUST_1550,0,0,13,1,79.39,1032.07,2,330.7,2,2,0,0,True,False,True,False,0.1,Low,7.94
CUST_1551,1,0,9,0,98.38,885.42,2,271.7,2,0,1,1,False,False,False,False,0.69,High,67.88
CUST_1552,1,0,28,0,66.81,1870.68,1,317.0,2,1,0,0,True,False,False,False,0.21,Low,14.03
CUST_1553,1,0,9,2,108.39,975.51,1,229.5,2,0,0,1,False,False,False,False,0.31,Medium,33.6
CUST_1554,0,0,14,2,60.38,845.32,3,131.4,1,1,0,0,True,False,False,False,0.07,Low,4.23
CUST_1555,0,0,10,0,33.16,331.6,1,379.9,2,0,0,0,False,False,False,False,0.48,Medium,15.92
CUST_1556,1,0,11,2,31.48,346.28,3,369.7,2,0,1,0,False,False,False,False,0.15,Low,4.72
CUST_1557,0,0,30,0,42.71,1281.3,1,307.0,0,2,1,0,True,False,True,False,0.38,Medium,16.23
CUST_1558,1,0,10,0,86.91,869.1,0,312.6,1,1,1,0,False,False,False,False,0.61,High,53.02
CUST_1559,1,0,30,0,51.22,1536.6,1,230.4,1,1,0,0,True,False,False,False,0.29,Low,14.85
CUST_1560,1,1,45,0,69.53,3128.85,3,420.3,2,1,1,0,False,True,False,False,0.2,Low,13.91
CUST_1561,1,0,12,0,72.27,867.24,3,178.5,2,3,0,0,False,False,True,False,0.54,Medium,39.03
CUST_1562,0,0,7,2,50.63,354.41,0,440.9,2,1,0,0,False,False,False,False,0.18,Low,9.11
CUST_1563,0,0,39,0,73.91,2882.49,3,358.4,0,0,0,0,False,True,False,False,0.31,Medium,22.91
CUST_1564,0,0,24,0,93.52,2244.48,2,329.2,1,0,0,1,True,False,False,False,0.45,Medium,42.08
CUST_1565,1,0,10,1,70.89,708.9,0,335.1,2,1,0,0,False,False,False,False,0.32,Medium,22.68
CUST_1566,1,0,14,0,92.96,1301.44,1,401.3,2,2,1,1,True,False,True,False,0.41,Medium,38.11
CUST_1567,1,0,26,1,60.57,1574.82,1,243.8,1,1,0,0,True,False,False,False,0.15,Low,9.09
CUST_1568,0,0,4,0,76.64,306.56,1,378.6,2,2,1,0,False,False,True,False,0.51,Medium,39.09
CUST_1569,1,0,58,0,72.43,4200.94,3,260.1,0,0,1,0,False,True,False,False,0.31,Medium,22.45
CUST_1570,0,0,36,1,96.84,3486.24,1,346.5,2,0,0,1,True,False,False,False,0.2,Low,19.37
CUST_1571,0,0,19,0,80.62,1531.78,1,142.6,0,0,0,0,True,False,False,False,0.32,Medium,25.8
CUST_1572,0,0,56,0,53.95,3021.2,1,232.5,2,0,0,0,False,True,False,False,0.19,Low,10.25
CUST_1573,0,0,50,0,82.2,4110.0,2,475.4,2,0,1,0,False,True,False,False,0.17,Low,13.97
CUST_1574,0,1,16,0,46.09,737.44,2,433.2,0,3,0,0,True,False,True,False,0.4,Medium,18.44
CUST_1575,0,0,15,1,80.1,1201.5,2,464.9,2,3,0,0,True,False,True,False,0.12,Low,9.61
CUST_1576,1,0,16,0,69.24,1107.84,1,414.1,2,0,0,0,True,False,False,False,0.19,Low,13.16
CUST_1577,1,1,29,1,73.75,2138.75,1,236.6,0,2,0,0,True,False,True,False,0.2,Low,14.75
CUST_1578,0,0,27,1,69.0,1863.0,3,249.0,1,0,0,0,True,False,False,False,0.12,Low,8.28
CUST_1579,0,0,3,0,54.78,164.34,3,398.9,2,2,0,0,False,False,True,False,0.5,Medium,27.39
CUST_1580,1,0,26,2,51.68,1343.68,3,408.0,0,1,0,0,True,False,False,False,0.11,Low,5.68
CUST_1581,0,1,26,2,97.02,2522.52,3,438.6,1,1,0,1,True,False,False,False,0.16,Low,15.52
CUST_1582,0,1,16,1,117.05,1872.8,1,319.3,2,0,0,1,True,False,False,False,0.2,Low,23.41
CUST_1583,1,0,20,0,76.77,1535.4,3,293.5,2,0,0,0,True,False,False,False,0.18,Low,13.82
CUST_1584,0,0,3,0,70.79,212.37,0,419.6,2,2,0,0,False,False,True,False,0.51,Medium,36.1
CUST_1585,0,0,6,0,39.3,235.8,1,147.2,2,1,1,0,False,False,False,False,0.51,Medium,20.04
CUST_1586,0,0,9,0,26.02,234.18,1,283.1,2,1,1,0,False,False,False,False,0.52,Medium,13.53
CUST_1587,1,0,29,0,29.8,864.2,0,274.2,0,1,0,0,True,False,False,False,0.4,Medium,11.92
CUST_1588,1,0,46,1,83.27,3830.42,3,275.4,1,3,0,0,False,True,True,False,0.15,Low,12.49
CUST_1589,1,0,28,0,25.61,717.08,0,432.5,0,0,1,0,True,False,False,False,0.36,Medium,9.22
CUST_1590,0,0,21,2,86.46,1815.66,3,361.9,2,2,0,0,True,False,True,False,0.05,Low,4.32
CUST_1591,0,0,32,0,42.57,1362.24,0,312.4,2,2,0,0,True,False,True,False,0.22,Low,9.37
CUST_1592,1,0,1,1,73.99,73.99,1,147.4,2,2,0,0,False,False,True,False,0.31,Medium,22.94
CUST_1593,0,0,43,2,59.81,2571.83,3,186.6,1,3,0,0,False,True,True,False,0.08,Low,4.78
CUST_1594,0,1,17,0,43.48,739.16,3,380.8,0,0,0,0,True,False,False,False,0.33,Medium,14.35
CUST_1595,0,0,40,2,35.39,1415.6,3,325.4,2,2,0,0,False,True,True,False,0.05,Low,1.77
CUST_1596,0,0,31,0,26.92,834.52,1,422.8,2,2,1,0,True,False,True,False,0.23,Low,6.19
CUST_1597,0,0,10,2,42.95,429.5,3,228.8,1,0,0,0,False,False,False,False,0.2,Low,8.59
CUST_1598,1,0,23,2,125.6,2888.8,0,304.3,2,1,0,1,True,False,False,False,0.11,Low,13.82
CUST_1599,0,1,11,0,102.6,1128.6,3,283.2,2,2,1,1,False,False,True,False,0.72,High,73.87
CUST_1600,1,0,27,2,74.55,2012.85,3,388.5,0,1,1,0,True,False,False,False,0.1,Low,7.46
CUST_1601,0,0,62,0,60.84,3772.08,1,506.1,0,3,0,0,False,True,True,False,0.41,Medium,24.94
CUST_1602,1,0,27,0,55.33,1493.91,0,243.7,0,2,0,0,True,False,True,False,0.37,Medium,20.47
CUST_1603,0,0,9,0,72.74,654.66,0,96.4,2,4,1,0,False,False,False,True,0.64,High,46.55
CUST_1604,1,0,36,0,55.73,2006.28,0,348.7,2,1,0,0,True,False,False,False,0.22,Low,12.26
CUST_1605,0,0,9,1,55.56,500.04,3,341.4,2,0,1,0,False,False,False,False,0.28,Low,15.56
CUST_1606,1,0,45,0,82.17,3697.65,2,118.4,1,2,0,0,False,True,True,False,0.26,Low,21.36
CUST_1607,0,0,7,1,44.76,313.32,2,201.3,0,2,0,0,False,False,True,False,0.5,Medium,22.38
CUST_1608,1,0,41,0,20.0,820.0,3,256.1,0,1,0,0,False,True,False,False,0.4,Medium,8.0
CUST_1609,0,1,12,2,55.38,664.56,1,414.4,1,0,0,0,False,False,False,False,0.21,Low,11.63
CUST_1610,1,0,29,0,106.3,3082.7,1,196.9,0,2,0,1,True,False,True,False,0.57,Medium,60.59
CUST_1611,1,1,37,0,29.29,1083.73,3,273.2,0,1,0,0,False,True,False,False,0.39,Medium,11.42
CUST_1612,0,0,23,1,39.04,897.92,0,103.1,0,0,0,0,True,False,False,False,0.19,Low,7.42
CUST_1613,0,0,14,2,54.09,757.26,0,348.7,2,0,0,0,True,False,False,False,0.05,Low,2.7
CUST_1614,1,0,24,1,30.05,721.2,3,175.8,2,1,0,0,True,False,False,False,0.11,Low,3.31
CUST_1615,0,0,17,0,107.59,1829.03,0,517.3,2,0,0,1,True,False,False,False,0.37,Medium,39.81
CUST_1616,1,0,20,0,72.45,1449.0,0,215.0,1,1,0,0,True,False,False,False,0.28,Low,20.29
CUST_1617,1,0,4,0,25.54,102.16,2,394.9,2,0,0,0,False,False,False,False,0.48,Medium,12.26
CUST_1618,1,0,32,0,66.8,2137.6,2,353.6,1,1,0,0,True,False,False,False,0.28,Low,18.7
CUST_1619,0,0,22,0,69.02,1518.44,3,213.4,0,0,1,0,True,False,False,False,0.32,Medium,22.09
CUST_1620,1,0,3,0,63.97,191.91,2,411.0,1,0,1,0,False,False,False,False,0.57,Medium,36.46
CUST_1621,1,0,14,1,65.86,922.04,2,97.8,2,2,0,0,True,False,True,False,0.1,Low,6.59
CUST_1622,0,0,2,1,66.77,133.54,1,297.5,0,2,1,0,False,False,True,False,0.5,Medium,33.38
CUST_1623,0,0,20,1,77.75,1555.0,3,370.6,0,1,0,0,True,False,False,False,0.2,Low,15.55
CUST_1624,0,0,29,0,79.34,2300.86,1,275.9,0,0,1,0,True,False,False,False,0.32,Medium,25.39
CUST_1625,0,0,11,1,32.57,358.27,2,185.6,2,2,0,0,False,False,True,False,0.32,Medium,10.42
CUST_1626,1,0,10,0,71.5,715.0,2,458.0,2,1,1,0,False,False,False,False,0.51,Medium,36.47
CUST_1627,1,0,14,0,74.54,1043.56,0,287.2,2,0,0,0,True,False,False,False,0.19,Low,14.16
CUST_1628,1,0,10,1,54.74,547.4,1,244.5,1,1,1,0,False,False,False,False,0.41,Medium,22.44
CUST_1629,1,0,9,1,112.65,1013.85,1,189.5,1,2,1,1,False,False,True,False,0.63,High,70.97
CUST_1630,0,0,2,1,67.92,135.84,3,309.6,0,3,1,0,False,False,True,False,0.53,Medium,36.0
CUST_1631,1,0,10,0,82.6,826.0,0,278.7,2,2,1,0,False,False,True,False,0.51,Medium,42.13
CUST_1632,1,0,4,2,58.77,235.08,0,271.0,1,0,0,0,False,False,False,False,0.21,Low,12.34
CUST_1633,0,0,43,0,62.4,2683.2,0,465.1,2,0,0,0,False,True,False,False,0.19,Low,11.86
CUST_1634,1,0,49,2,78.56,3849.44,2,463.3,2,1,0,0,False,True,False,False,0.05,Low,3.93
CUST_1635,1,0,27,0,35.39,955.53,2,325.0,1,0,0,0,True,False,False,False,0.26,Low,9.2
CUST_1636,1,0,42,0,88.63,3722.46,2,368.7,2,2,0,0,False,True,True,False,0.19,Low,16.84
CUST_1637,1,1,9,0,39.22,352.98,1,151.1,2,2,0,0,False,False,True,False,0.51,Medium,20.0
CUST_1638,1,0,28,0,92.03,2576.84,1,309.1,2,1,0,1,True,False,False,False,0.4,Medium,36.81
CUST_1639,1,0,28,0,63.29,1772.12,3,326.8,2,1,0,0,True,False,False,False,0.21,Low,13.29
CUST_1640,0,0,24,2,121.52,2916.48,0,278.3,2,0,0,1,True,False,False,False,0.1,Low,12.15
CUST_1641,0,0,13,0,94.57,1229.41,2,256.3,1,2,0,1,True,False,True,False,0.49,Medium,46.34
CUST_1642,1,0,19,1,94.7,1799.3,2,221.1,1,0,0,1,True,False,False,False,0.27,Low,25.57
CUST_1643,1,0,23,2,73.62,1693.26,0,303.5,2,2,0,0,True,False,True,False,0.05,Low,3.68
CUST_1644,0,1,23,1,95.24,2190.52,2,414.5,1,0,0,1,True,False,False,False,0.27,Low,25.71
CUST_1645,1,0,8,0,89.0,712.0,2,431.1,0,1,1,0,False,False,False,False,0.69,High,61.41
CUST_1646,1,0,47,2,21.58,1014.26,1,300.0,2,0,0,0,False,True,False,False,0.05,Low,1.08
CUST_1647,1,1,20,0,48.23,964.6,1,406.6,2,2,0,0,True,False,True,False,0.22,Low,10.61
CUST_1648,0,1,33,0,46.74,1542.42,2,206.7,2,3,1,0,True,False,True,False,0.24,Low,11.22
CUST_1649,1,0,12,1,50.56,606.72,2,356.4,2,2,0,0,False,False,True,False,0.32,Medium,16.18
CUST_1650,0,1,27,0,63.58,1716.66,1,288.7,1,0,1,0,True,False,False,False,0.25,Low,15.9
CUST_1651,1,0,21,1,82.91,1741.11,0,231.8,1,1,0,0,True,False,False,False,0.15,Low,12.44
CUST_1652,0,1,9,0,99.37,894.33,0,515.6,2,1,1,1,False,False,False,False,0.74,High,73.53
CUST_1653,0,0,19,0,85.15,1617.85,2,252.7,0,1,1,0,True,False,False,False,0.35,Medium,29.8
CUST_1654,1,0,15,0,101.02,1515.3,3,263.5,0,0,0,1,True,False,False,False,0.54,Medium,54.55
CUST_1655,0,0,16,2,43.59,697.44,3,254.0,0,1,0,0,True,False,False,False,0.1,Low,4.36
CUST_1656,1,0,37,2,57.41,2124.17,2,334.6,0,1,0,0,False,True,False,False,0.11,Low,6.32
CUST_1657,0,0,18,0,63.49,1142.82,0,434.9,0,1,0,0,True,False,False,False,0.37,Medium,23.49
CUST_1658,1,0,36,0,53.32,1919.52,3,184.9,0,1,1,0,True,False,False,False,0.37,Medium,19.73
CUST_1659,1,0,29,0,41.94,1216.26,1,347.7,2,1,1,0,True,False,False,False,0.22,Low,9.23
CUST_1660,0,0,21,1,79.75,1674.75,3,334.8,1,2,0,0,True,False,True,False,0.14,Low,11.16
CUST_1661,1,0,39,2,52.42,2044.38,1,139.0,1,1,0,0,False,True,False,False,0.08,Low,4.19
CUST_1662,1,0,37,2,90.17,3336.29,3,435.1,0,1,1,1,False,True,False,False,0.22,Low,19.84
CUST_1663,0,0,21,1,39.44,828.24,0,326.9,2,0,0,0,True,False,False,False,0.1,Low,3.94
CUST_1664,1,0,22,1,91.59,2014.98,2,372.3,1,1,0,1,True,False,False,False,0.31,Medium,28.39
CUST_1665,1,1,39,0,75.37,2939.43,2,92.6,2,4,1,0,False,True,False,True,0.3,Low,22.61
CUST_1666,0,0,30,0,75.38,2261.4,2,446.4,0,1,0,0,True,False,False,False,0.36,Medium,27.14
CUST_1667,0,0,46,1,76.1,3500.6,1,506.0,0,0,1,0,False,True,False,False,0.18,Low,13.7
CUST_1668,1,0,17,0,67.97,1155.49,2,285.0,2,1,0,0,True,False,False,False,0.21,Low,14.27
CUST_1669,1,0,7,2,68.41,478.87,3,227.7,2,0,1,0,False,False,False,False,0.15,Low,10.26
CUST_1670,0,0,11,0,63.25,695.75,0,55.1,0,0,1,0,False,False,False,False,0.66,High,41.74
CUST_1671,0,0,3,0,77.48,232.44,2,170.3,2,0,1,0,False,False,False,False,0.46,Medium,35.64
CUST_1672,1,0,10,0,83.79,837.9,1,383.7,1,1,0,0,False,False,False,False,0.6,Medium,50.27
CUST_1673,0,0,30,2,58.69,1760.7,1,296.7,0,1,0,0,True,False,False,False,0.11,Low,6.46
CUST_1674,1,0,17,1,104.71,1780.07,0,148.3,2,0,1,1,True,False,False,False,0.2,Low,20.94
CUST_1675,1,0,9,0,60.85,547.65,0,452.5,1,1,0,0,False,False,False,False,0.62,High,37.73
CUST_1676,1,1,12,2,52.44,629.28,1,233.1,1,1,0,0,False,False,False,False,0.24,Low,12.59
CUST_1677,1,0,24,0,66.22,1589.28,0,152.1,1,1,1,0,True,False,False,False,0.28,Low,18.54
CUST_1678,1,0,13,0,50.86,661.18,3,304.5,0,1,0,0,True,False,False,False,0.36,Medium,18.31
CUST_1679,0,0,16,0,81.66,1306.56,3,351.0,2,1,0,0,True,False,False,False,0.2,Low,16.33
CUST_1680,0,0,4,1,66.47,265.88,2,166.0,2,3,0,0,False,False,True,False,0.34,Medium,22.6
CUST_1681,0,0,43,0,88.34,3798.62,2,270.0,1,0,0,0,False,True,False,False,0.23,Low,20.32
CUST_1682,0,0,47,1,68.48,3218.56,1,453.9,2,3,0,0,False,True,True,False,0.12,Low,8.22
CUST_1683,1,1,9,1,67.66,608.94,1,164.5,1,4,0,0,False,False,False,True,0.54,Medium,36.54
CUST_1684,1,0,14,0,59.8,837.2,3,335.1,2,0,0,0,True,False,False,False,0.18,Low,10.76
CUST_1685,1,0,2,0,90.67,181.34,0,268.3,2,2,0,1,False,False,True,False,0.74,High,67.1
CUST_1686,1,0,40,2,63.92,2556.8,2,353.6,0,1,0,0,False,True,False,False,0.1,Low,6.39
CUST_1687,0,0,6,1,76.61,459.66,0,195.2,0,1,1,0,False,False,False,False,0.5,Medium,38.3
CUST_1688,1,0,19,0,96.15,1826.85,2,323.4,1,3,1,1,True,False,True,False,0.53,Medium,50.96
CUST_1689,1,0,8,0,67.8,542.4,2,204.7,1,1,1,0,False,False,False,False,0.6,Medium,40.68
CUST_1690,0,0,19,0,67.5,1282.5,1,99.9,2,1,0,0,True,False,False,False,0.21,Low,14.18
CUST_1691,0,0,35,0,64.24,2248.4,0,158.9,2,1,1,0,True,False,False,False,0.21,Low,13.49
CUST_1692,0,0,29,0,74.75,2167.75,1,278.2,0,0,1,0,True,False,False,False,0.32,Medium,23.92
CUST_1693,0,0,30,0,90.17,2705.1,0,323.4,0,0,0,1,True,False,False,False,0.55,Medium,49.59
CUST_1694,1,0,5,2,89.43,447.15,0,421.1,1,1,1,0,False,False,False,False,0.24,Low,21.46
CUST_1695,1,0,18,0,82.28,1481.04,2,335.8,1,0,0,0,True,False,False,False,0.24,Low,19.75
CUST_1696,0,0,67,2,100.25,6716.75,0,455.9,2,1,0,1,False,True,False,False,0.11,Low,11.03
CUST_1697,1,0,23,1,72.07,1657.61,2,279.9,0,1,0,0,True,False,False,False,0.2,Low,14.41
CUST_1698,1,0,19,0,105.12,1997.28,2,355.2,0,1,1,1,True,False,False,False,0.59,Medium,62.02
CUST_1699,1,0,15,1,96.25,1443.75,2,201.9,1,0,1,1,True,False,False,False,0.27,Low,25.99
CUST_1700,0,0,21,0,53.66,1126.86,3,331.4,0,0,0,0,True,False,False,False,0.33,Medium,17.71
CUST_1701,1,0,19,1,89.69,1704.11,2,262.7,1,1,0,0,True,False,False,False,0.14,Low,12.56
CUST_1702,0,0,60,0,23.59,1415.4,1,251.7,2,2,1,0,False,True,True,False,0.25,Low,5.9
CUST_1703,1,0,34,0,100.06,3402.04,0,307.1,1,1,1,1,True,False,False,False,0.49,Medium,49.03
CUST_1704,1,0,17,1,68.22,1159.74,0,158.2,1,1,0,0,True,False,False,False,0.15,Low,10.23
CUST_1705,1,0,32,0,50.57,1618.24,3,333.1,0,0,1,0,True,False,False,False,0.33,Medium,16.69
CUST_1706,0,0,10,0,26.31,263.1,3,370.5,1,0,1,0,False,False,False,False,0.57,Medium,15.0
CUST_1707,1,1,19,0,66.62,1265.78,3,229.6,2,3,1,0,True,False,True,False,0.23,Low,15.32
CUST_1708,0,0,13,0,100.38,1304.94,1,318.3,1,2,0,1,True,False,True,False,0.49,Medium,49.19
CUST_1709,0,0,31,2,76.07,2358.17,2,425.0,1,0,0,0,True,False,False,False,0.06,Low,4.56
CUST_1710,0,1,18,0,60.1,1081.8,3,375.5,0,1,1,0,True,False,False,False,0.36,Medium,21.64
CUST_1711,1,0,21,0,65.25,1370.25,3,286.7,0,1,1,0,True,False,False,False,0.36,Medium,23.49
CUST_1712,1,0,17,0,103.25,1755.25,0,339.6,2,1,1,1,True,False,False,False,0.41,Medium,42.33
CUST_1713,1,0,25,0,87.47,2186.75,0,449.3,2,2,1,0,True,False,True,False,0.21,Low,18.37
CUST_1714,1,0,31,1,68.96,2137.76,3,325.4,0,3,0,0,True,False,True,False,0.22,Low,15.17
CUST_1715,0,1,47,0,93.36,4387.92,0,394.7,0,0,0,1,False,True,False,False,0.54,Medium,50.41
CUST_1716,0,0,15,1,89.84,1347.6,0,379.6,2,1,0,0,True,False,False,False,0.1,Low,8.98
CUST_1717,0,0,8,0,47.77,382.16,2,309.5,2,0,0,0,False,False,False,False,0.47,Medium,22.45
CUST_1718,1,0,26,0,61.35,1595.1,3,429.0,2,1,0,0,True,False,False,False,0.21,Low,12.88
CUST_1719,0,0,6,1,105.48,632.88,3,198.8,2,1,0,1,False,False,False,False,0.54,Medium,56.96
CUST_1720,1,0,15,1,86.9,1303.5,2,342.8,2,1,0,0,True,False,False,False,0.1,Low,8.69
CUST_1721,0,0,5,0,114.31,571.55,3,244.7,2,2,1,1,False,False,True,False,0.72,High,82.3
CUST_1722,1,0,72,0,84.98,6118.56,3,389.2,0,2,1,0,False,True,True,False,0.33,Medium,28.04
